name,slug,description,assets,facets,optionGroups,optionValues,sku,price,taxCategory,stockOnHand,trackInventory,variantAssets,variantFacets,product:brand,product:warranty,product:eanCode,product:quote,product:quoteOwner,product:boardCategory,product:terrain,product:camberProfile,product:profile,product:baseProfile,product:rider,product:taperProfile,product:bindingSize,product:bindingMount,product:edges,product:sidewall,product:core,product:layup1,product:layup2,product:layup3,product:boardbase,variant:descriptionTab1Label,variant:descriptionTab1Visible,variant:descriptionTab1Content,variant:shortdescription,variant:optionTab1Label,variant:optionTab1Visible,variant:optionTab1Bar1Name,variant:optionTab1Bar1Visible,variant:optionTab1Bar1Min,variant:optionTab1Bar1Max,variant:optionTab1Bar1MinLabel,variant:optionTab1Bar1MaxLabel,variant:optionTab1Bar1Rating,variant:optionTab1Bar2Name,variant:optionTab1Bar2Visible,variant:optionTab1Bar2Min,variant:optionTab1Bar2Max,variant:optionTab1Bar2MinLabel,variant:optionTab1Bar2MaxLabel,variant:optionTab1Bar2Rating,variant:optionTab2Label,variant:optionTab2Visible,variant:optionTab2Bar1Name,variant:optionTab2Bar1Visible,variant:optionTab2Bar1MinLabel,variant:optionTab2Bar1MaxLabel,variant:optionTab2Bar1Rating,variant:optionTab2Bar2Name,variant:optionTab2Bar2Visible,variant:optionTab2Bar2MinLabel,variant:optionTab2Bar2MaxLabel,variant:optionTab2Bar2Rating,variant:optionTab2Bar3Name,variant:optionTab2Bar3Visible,variant:optionTab2Bar3MinLabel,variant:optionTab2Bar3MaxLabel,variant:optionTab2Bar3Rating,variant:noseWidth,variant:waistWidth,variant:tailWidth,variant:taper,variant:boardWidth,variant:bootLengthMax,variant:effectiveEdge,variant:averageSidecutRadius,variant:setback,variant:stanceMin,variant:stanceMax,variant:weightKg,variant:bindingSizeVariant,variant:frontPhoto,variant:backPhoto
,,,,,,162|uni,SN-BRD-K2-antidote-162-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.4,25.7,30.4,0.0,"wide(+25,5cm)",30.7,123.0,"9,7/7,1/9,7",191.0,48.0,72.0,,Med-large,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
,,,,,,159|uni,SN-BRD-K2-antidote-159-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.0,25.4,30.0,0.0,standard,30.4,121.0,"9,5/6,9/9,6",191.0,46.0,70.0,3.04,Sm-med,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
,,,,,,157|uni,SN-BRD-K2-antidote-157-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.8,25.2,29.8,0.0,standard,30.2,119.0,"9,4/6,8/9,4",191.0,43.0,67.0,,Sm-med,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
,,,,,,154|uni,SN-BRD-K2-antidote-154-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.4,24.9,29.4,0.0,standard,29.9,117.0,"9,2/6,6/9,2",191.0,43.0,67.0,,Sm-med,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
,,,,,,151|uni,SN-BRD-K2-antidote-151-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,28.9,24.5,28.9,0.0,standard,29.5,114.0,"9,0/6,4/9,0",191.0,41.0,65.0,,Sm-med,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
,,,,,,148|uni,SN-BRD-K2-antidote-148-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,28.6,24.2,28.6,0.0,"narrow(-24,2cm)",29.2,112.0,"8,8/6,2/8,8",191.0,38.0,62.0,2.58,Sm-med,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
,,,,,,145|uni,SN-BRD-K2-antidote-145-uni-2425,725.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,28.2,23.9,28.2,0.0,"narrow(-24,2cm)",28.9,109.0,"8,6/6,0/8,6",191.0,38.0,62.0,,Sm-med,k2/antidote/k2-antidote-top.png,k2/antidote/k2-antidote-2425-base.png
EXCAVATOR,k2-snowboard-excavator,,k2/excavator/k2-excavator-2425-top-base.png|k2/excavator/k2-excavator-2425-detail1.png|k2/excavator/k2-excavator-2425-detail2.png|k2/excavator/k2-excavator-2425-detail3.png|k2/excavator/k2-excavator-2425-detail4.png|k2/excavator/k2-excavator-2425-detail5.png|k2/excavator/k2-excavator-2425-profile1.png|k2/excavator/k2-excavator-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:K2|Board type:snowboard|terrain:All mountain|Board length(cm):162|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Men|boot length-max(cm):32|Bindingsize:Med-large|Bindingmount:2 X 4|Warranty(yr):2",length(cm)|color,162|uni,SN-BRD-K2-excavator-162-uni-2425,690.0,Standard,999999,True,,,K2,2,196222982597.0,,,snowboard,All mountain,Camber rocker,directional,Flatbase,Men,tapered,Bindingsize:Med-large,2 X 4,,,S1 CORE,Bi-axial glass,Bi-axial glass,Bi-axial glass,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,32.7,27.0,30.7,2.000000000000004,"wide(+25,5cm)",32.0,121.5,"6,5/7,5",191.0,48.0,72.0,,Med-large,k2/excavator/k2-excavator-top.png,k2/excavator/k2-excavator-2425-base.png
,,,,,,158|uni,SN-BRD-K2-excavator-158-uni-2425,690.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,32.4,26.8,30.4,2.0,"wide(+25,5cm)",31.8,118.0,"6,3/7,3",191.0,46.0,70.0,3.12,Med-large,k2/excavator/k2-excavator-top.png,k2/excavator/k2-excavator-2425-base.png
,,,,,,154|uni,SN-BRD-K2-excavator-154-uni-2425,690.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,31.8,26.4,29.8,2.0,"wide(+25,5cm)",31.4,114.5,"6,1/7,1",191.0,43.0,67.0,,Med-large,k2/excavator/k2-excavator-top.png,k2/excavator/k2-excavator-2425-base.png
,,,,,,150|uni,SN-BRD-K2-excavator-150-uni-2425,690.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,31.3,26.0,29.3,2.0,"wide(+25,5cm)",31.0,111.0,"5,9/6,9",191.0,41.0,65.0,,Med-large,k2/excavator/k2-excavator-top.png,k2/excavator/k2-excavator-2425-base.png
,,,,,,146|uni,SN-BRD-K2-excavator-146-uni-2425,690.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.5,25.4,28.5,2.0,standard,30.4,107.5,"5,7/6,7",191.0,38.0,62.0,,Sm-med,k2/excavator/k2-excavator-top.png,k2/excavator/k2-excavator-2425-base.png
,,,,,,142|uni,SN-BRD-K2-excavator-142-uni-2425,690.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.9,25.0,27.9,2.0,standard,30.0,0.0,"5,5/6,5",191.0,38.0,62.0,,Sm-med,k2/excavator/k2-excavator-top.png,k2/excavator/k2-excavator-2425-base.png
MANIFEST,k2-snowboard-manifest,,k2/manifest/k2-manifest-2425-top-base.png|k2/manifest/k2-manifest-2425-detail1.png|k2/manifest/k2-manifest-2425-detail2.png|k2/manifest/k2-manifest-2425-detail3.png|k2/manifest/k2-manifest-2425-detail4.png|k2/manifest/k2-manifest-2425-detail5.png|k2/manifest/k2-manifest-2425-profile1.png|k2/manifest/k2-manifest-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:K2|Board type:snowboard|terrain:All mountain|Board length(cm):164W|Boardwidth:wide(+25,5cm)|Board profile:Directional twin|Camber profile: Camber rocker|Base profile:Flatbase|Taperprofile:non-tapered|Rider:Men|boot length-max(cm):31,5|Bindingsize:Med-large|Bindingmount:2 X 4|Warranty(yr):2",length(cm)|color,164W|uni,SN-BRD-K2-manifest-164W-uni-2425,625.0,Standard,999999,True,,,K2,2,196222982399.0,,,snowboard,All mountain,Camber rocker,Directional twin,Flatbase,Men,non-tapered,Bindingsize:Med-large,2 X 4,,,A1 CORE,Tri-axial glass,Tri-axial glass,Tri-axial glass,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,31.2,26.5,31.2,0.0,"wide(+25,5cm)",31.5,124.0,"9,5/7,4/9,5",127.0,48.0,72.0,,Med-large,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,160W|uni,SN-BRD-K2-manifest-160W-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.9,26.3,30.9,0.0,"wide(+25,5cm)",31.3,121.0,"9,2/7,1/9,2",127.0,46.0,70.0,,Med-large,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,157W|uni,SN-BRD-K2-manifest-157W-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.6,26.1,30.6,0.0,"wide(+25,5cm)",31.1,118.0,"9,0/6,9/9,0",127.0,43.0,67.0,,Med-large,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,162|uni,SN-BRD-K2-manifest-162-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.5,25.8,30.5,0.0,"wide(+25,5cm)",30.8,123.0,"9,4/7,3/9,4",127.0,48.0,72.0,,Med-large,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,159|uni,SN-BRD-K2-manifest-159-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,30.1,25.5,30.1,0.0,standard,30.5,121.0,"9,2/7,1/9,2",127.0,46.0,70.0,,Med-large,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,156|uni,SN-BRD-K2-manifest-156-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.8,25.3,29.8,0.0,standard,30.3,118.0,"9,0/6,9/9,0",127.0,43.0,67.0,2.82,Sm-med,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,153|uni,SN-BRD-K2-manifest-153-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.5,25.0,29.5,0.0,standard,30.0,116.0,"8,8/6,7/8,8",127.0,43.0,67.0,,Sm-med,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,150|uni,SN-BRD-K2-manifest-150-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,29.0,24.6,29.0,0.0,standard,29.6,113.0,"8,6/6,5/8,6",127.0,41.0,65.0,2.6,Sm-med,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,147|uni,SN-BRD-K2-manifest-147-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,28.6,24.3,28.6,0.0,standard,29.3,111.0,"8,4/6,3/8,4",127.0,38.0,62.0,,Sm-med,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
,,,,,,144|uni,SN-BRD-K2-manifest-144-uni-2425,625.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,False,10,100,,,,Difficulty flex rating,True,10,100,Soft,Stiff,100.0,Terrain,False,Powder,False,,,,All Mountain,False,,,,Resort,False,,,,28.3,24.0,28.3,0.0,"narrow(-24,2cm)",29.0,108.0,"8,2/6,1/8,2",127.0,38.0,62.0,,Sm-med,k2/manifest/k2-manifest-top.png,k2/manifest/k2-manifest-2425-base.png
NISEKO PLEASURES,k2-snowboard-nisekopleasures,,k2/niseko pleasures/k2-nisekopleasures-2425-top-base.png|k2/niseko pleasures/k2-nisekopleasures-2425-detail1.png|k2/niseko pleasures/k2-nisekopleasures-2425-detail2.png|k2/niseko pleasures/k2-nisekopleasures-2425-detail3.png|k2/niseko pleasures/k2-nisekopleasures-2425-detail4.png|k2/niseko pleasures/k2-nisekopleasures-2425-detail5.png|k2/niseko pleasures/k2-nisekopleasures-2425-profile1.png|k2/niseko pleasures/k2-nisekopleasures-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:K2|Board type:snowboard|terrain:Powder|Board length(cm):156|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: camber rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Expert|boot length-max(cm):32,1|Bindingsize:Med-large|Bindingmount:2 X 4|Featured:home carrousel|Warranty(yr):2",length(cm)|color,156|uni,SN-BRD-K2-nisekopleasures-156-uni-2425,690.0,Standard,999999,True,,,K2,2,196222982658.0,,,snowboard,Powder,camber rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,2 X 4,,,"bamboo, aspen, and paulownia",Bi-axial glass,Bi-axial glass,Bi-axial glass,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,60.0,Resort,False,,,,31.1,27.1,29.9,1.2000000000000028,"wide(+25,5cm)",32.1,116.7,"7,7",,,,,Med-large,k2/niseko pleasures/k2-nisekopleasures-top.png,k2/niseko pleasures/k2-nisekopleasures-2425-base.png
,,,,,,151|uni,SN-BRD-K2-nisekopleasures-151-uni-2425,690.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,50.0,Difficulty flex rating,True,10,100,Soft,Stiff,60.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,60.0,Resort,False,,,,30.9,26.1,28.7,2.1999999999999997,"wide(+25,5cm)",31.1,116.0,"7,4",,,,,Med-large,k2/niseko pleasures/k2-nisekopleasures-top.png,k2/niseko pleasures/k2-nisekopleasures-2425-base.png
SPECIAL EFFECTS,k2-snowboard-specialeffects,,k2/special effects/k2-specialeffects-2425-top-base.png|k2/special effects/k2-specialeffects-2425-detail1.png|k2/special effects/k2-specialeffects-2425-detail2.png|k2/special effects/k2-specialeffects-2425-detail3.png|k2/special effects/k2-specialeffects-2425-detail4.png|k2/special effects/k2-specialeffects-2425-detail5.png|k2/special effects/k2-specialeffects-2425-profile1.png|k2/special effects/k2-specialeffects-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:K2|Board type:snowboard|terrain:Powder|Board length(cm):152|Boardwidth:ultra wide(+27,5cm)|Board profile:directional|Camber profile: Rocker|Base profile:3Dnose|Taperprofile:tapered|Rider:Uni|Rider level:Expert|boot length-max(cm):33,4|Bindingsize:Med-large|Bindingmount:2 X 4|Featured:home carrousel|Warranty(yr):2",length(cm)|color,152|uni,SN-BRD-K2-specialeffects-152-uni-2425,650.0,Standard,999999,True,,,K2,2,196222982672.0,,,snowboard,Powder,Rocker,directional,3Dnose,Uni,tapered,Bindingsize:Med-large,2 X 4,,,,Bi-axial glass,Bi-axial glass,Bi-axial glass,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,70.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,60.0,Resort,False,,,,33.3,28.4,31.3,1.9999999999999964,"ultra wide(+27,5cm)",33.4,109.0,"6,8",,,,,Med-large,k2/special effects/k2-specialeffects-top.png,k2/special effects/k2-specialeffects-2425-base.png
,,,,,,148|uni,SN-BRD-K2-specialeffects-148-uni-2425,650.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,70.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,60.0,Resort,False,,,,32.7,28.0,30.7,2.000000000000004,"ultra wide(+27,5cm)",33.0,105.0,"6,6",,,,3.1,Med-large,k2/special effects/k2-specialeffects-top.png,k2/special effects/k2-specialeffects-2425-base.png
,,,,,,144|uni,SN-BRD-K2-specialeffects-144-uni-2425,650.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,70.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,60.0,Resort,False,,,,32.1,27.6,30.1,2.0,"ultra wide(+27,5cm)",32.6,101.0,"6,4",,,,,Med-large,k2/special effects/k2-specialeffects-top.png,k2/special effects/k2-specialeffects-2425-base.png
,,,,,,140|uni,SN-BRD-K2-specialeffects-140-uni-2425,650.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,60.0,Difficulty flex rating,True,10,100,Soft,Stiff,70.0,Terrain,True,Powder,True,,,100.0,All Mountain,True,,,60.0,Resort,False,,,,31.3,26.8,29.3,2.0,"wide(+25,5cm)",31.8,99.0,"6,2",,,,,Med-large,k2/special effects/k2-specialeffects-top.png,k2/special effects/k2-specialeffects-2425-base.png
TREE SPLITTER,k2-snowboard-treesplitter,,k2/tree splitter/k2-treesplitter-2425-top-base.png|k2/tree splitter/k2-treesplitter-2425-detail1.png|k2/tree splitter/k2-treesplitter-2425-detail2.png|k2/tree splitter/k2-treesplitter-2425-detail3.png|k2/tree splitter/k2-treesplitter-2425-detail4.png|k2/tree splitter/k2-treesplitter-2425-detail5.png|k2/tree splitter/k2-treesplitter-2425-profile1.png|k2/tree splitter/k2-treesplitter-2425-profile2.png),"Collection:2024/2025|Sport:snowboarding|Product:snowboard|Brand:K2|Board type:snowsurf|terrain:Powder|Board length(cm):136|Boardwidth:wide(+25,5cm)|Board profile:directional|Camber profile: Rocker|Base profile:Flatbase|Taperprofile:tapered|Rider:Uni|Rider level:Expert|boot length-max(cm):32,1|Bindingsize:Med-large|Featured:home carrousel|Warranty(yr):2",length(cm)|color,136|uni,SN-BRD-K2-treesplitter-136-uni-2425,230.0,Standard,999999,True,,,K2,2,196222981415.0,,,snowsurf,Powder,Rocker,directional,Flatbase,Uni,tapered,Bindingsize:Med-large,,,,Birch,Bi-axial glass,Bi-axial glass,Bi-axial glass,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,70.0,Terrain,True,Powder,True,,,100.0,All Mountain,False,,,,Resort,False,,,,31.1,27.1,29.0,2.1000000000000014,"wide(+25,5cm)",32.1,,9,,,,,Med-large,k2/tree splitter/k2-treesplitter-top.png,k2/tree splitter/k2-treesplitter-2425-base.png
,,,,,,120|uni,SN-BRD-K2-treesplitter-120-uni-2425,230.0,Standard,999999,True,,,,,,,,,,,,,,,,,,,,,,,,Description,True,,,Rider level,True,Difficulty rider level rating,True,10,100,Beginner,Expert,70.0,Difficulty flex rating,True,10,100,Soft,Stiff,70.0,Terrain,True,Powder,True,,,100.0,All Mountain,False,,,,Resort,False,,,,29.0,24.2,29.0,0.0,"narrow(-24,2cm)",29.2,,9,,,,,Sm-med,k2/tree splitter/k2-treesplitter-top.png,k2/tree splitter/k2-treesplitter-2425-base.png
